127.0	100.0	70.0
101.0	62.0	47.0
0.0	0.0	0.0
141.0	96.0	77.0
14.0	18.0	19.0
29.0	49.0	76.0
92.0	56.0	40.0
163.0	118.0	95.0
24.0	69.0	98.0
27.0	62.0	94.0
36.0	17.0	10.0
21.0	21.0	19.0
23.0	45.0	66.0
11.0	13.0	10.0
15.0	17.0	14.0
107.0	116.0	111.0
110.0	73.0	54.0
21.0	28.0	46.0
20.0	22.0	35.0
112.0	50.0	39.0
10.0	12.0	11.0
12.0	14.0	11.0
9.0	11.0	8.0
10.0	12.0	11.0
41.0	114.0	146.0
5.0	5.0	5.0
55.0	103.0	123.0
24.0	41.0	67.0
28.0	67.0	96.0
25.0	46.0	73.0
11.0	11.0	11.0
10.0	12.0	11.0
14.0	16.0	15.0
10.0	12.0	11.0
29.0	73.0	108.0
96.0	49.0	41.0
12.0	14.0	13.0
231.0	241.0	144.0
112.0	129.0	113.0
18.0	19.0	14.0
14.0	19.0	13.0
12.0	14.0	11.0
101.0	65.0	51.0
46.0	84.0	97.0
217.0	175.0	127.0
169.0	119.0	92.0
27.0	40.0	57.0
11.0	13.0	12.0
21.0	27.0	41.0
24.0	44.0	69.0
207.0	177.0	127.0
52.0	58.0	46.0
61.0	32.0	26.0
17.0	19.0	31.0
61.0	132.0	154.0
48.0	101.0	117.0
22.0	58.0	92.0
14.0	14.0	12.0
24.0	31.0	57.0
26.0	46.0	70.0
14.0	14.0	12.0
33.0	107.0	136.0
4.0	4.0	4.0
10.0	12.0	9.0
28.0	61.0	92.0
21.0	42.0	63.0
81.0	32.0	27.0
24.0	58.0	93.0
33.0	73.0	108.0
123.0	64.0	50.0
158.0	152.0	136.0
165.0	134.0	88.0
21.0	33.0	55.0
147.0	117.0	83.0
35.0	82.0	100.0
18.0	21.0	28.0
79.0	32.0	24.0
27.0	57.0	81.0
9.0	11.0	8.0
18.0	30.0	44.0
26.0	41.0	70.0
0.0	0.0	0.0
25.0	52.0	79.0
9.0	11.0	8.0
19.0	27.0	50.0
10.0	12.0	9.0
27.0	58.0	89.0
25.0	56.0	87.0
182.0	142.0	106.0
90.0	43.0	33.0
10.0	12.0	9.0
28.0	67.0	100.0
72.0	37.0	31.0
12.0	14.0	13.0
176.0	158.0	122.0
21.0	45.0	69.0
30.0	61.0	92.0
23.0	57.0	85.0
19.0	23.0	35.0
87.0	40.0	30.0
226.0	241.0	136.0
0.0	0.0	0.0
30.0	74.0	109.0
144.0	137.0	108.0
56.0	95.0	92.0
13.0	15.0	12.0
19.0	23.0	24.0
56.0	27.0	21.0
12.0	14.0	11.0
21.0	34.0	53.0
23.0	39.0	65.0
23.0	49.0	74.0
9.0	11.0	8.0
72.0	42.0	34.0
14.0	16.0	28.0
28.0	72.0	109.0
26.0	50.0	78.0
23.0	53.0	79.0
10.0	14.0	15.0
91.0	41.0	32.0
51.0	56.0	49.0
43.0	103.0	131.0
59.0	77.0	77.0
18.0	42.0	68.0
48.0	122.0	147.0
18.0	22.0	33.0
173.0	145.0	105.0
15.0	17.0	14.0
107.0	55.0	42.0
28.0	77.0	110.0
93.0	50.0	33.0
11.0	13.0	10.0
29.0	75.0	109.0
13.0	15.0	14.0
32.0	63.0	84.0
10.0	12.0	9.0
11.0	13.0	12.0
96.0	102.0	88.0
134.0	117.0	87.0
118.0	129.0	112.0
26.0	53.0	82.0
10.0	12.0	9.0
85.0	47.0	36.0
27.0	56.0	86.0
11.0	13.0	10.0
172.0	116.0	81.0
78.0	38.0	30.0
8.0	10.0	7.0
12.0	16.0	17.0
24.0	56.0	81.0
189.0	209.0	184.0
133.0	91.0	67.0
10.0	12.0	9.0
22.0	35.0	54.0
13.0	15.0	12.0
10.0	12.0	11.0
199.0	154.0	113.0
23.0	44.0	63.0
10.0	12.0	9.0
11.0	13.0	10.0
17.0	17.0	15.0
41.0	107.0	141.0
86.0	43.0	37.0
45.0	118.0	153.0
234.0	228.0	176.0
11.0	13.0	10.0
179.0	125.0	89.0
10.0	12.0	11.0
60.0	27.0	20.0
168.0	115.0	84.0
161.0	110.0	81.0
22.0	26.0	27.0
21.0	23.0	20.0
90.0	40.0	33.0
122.0	92.0	68.0
14.0	16.0	11.0
25.0	45.0	70.0
78.0	36.0	24.0
23.0	47.0	71.0
26.0	65.0	104.0
14.0	14.0	12.0
23.0	50.0	80.0
21.0	46.0	68.0
15.0	17.0	14.0
22.0	44.0	68.0
28.0	29.0	24.0
152.0	130.0	89.0
27.0	45.0	67.0
26.0	62.0	88.0
100.0	40.0	32.0
110.0	58.0	44.0
41.0	86.0	117.0
25.0	27.0	24.0
12.0	12.0	10.0
108.0	62.0	39.0
18.0	33.0	52.0
19.0	26.0	44.0
26.0	53.0	70.0
13.0	15.0	12.0
30.0	30.0	28.0
73.0	35.0	22.0
239.0	239.0	237.0
29.0	70.0	102.0
85.0	41.0	28.0
22.0	27.0	33.0
12.0	16.0	15.0
26.0	28.0	25.0
49.0	97.0	111.0
59.0	29.0	21.0
8.0	10.0	7.0
29.0	68.0	101.0
124.0	71.0	53.0
9.0	11.0	8.0
12.0	14.0	11.0
21.0	23.0	20.0
19.0	19.0	17.0
22.0	46.0	70.0
33.0	54.0	47.0
10.0	12.0	11.0
13.0	15.0	14.0
17.0	26.0	43.0
130.0	83.0	67.0
22.0	44.0	68.0
110.0	53.0	44.0
44.0	71.0	88.0
9.0	11.0	8.0
201.0	161.0	125.0
38.0	112.0	149.0
25.0	51.0	78.0
25.0	27.0	24.0
14.0	14.0	12.0
12.0	14.0	13.0
28.0	32.0	33.0
12.0	14.0	11.0
218.0	238.0	143.0
101.0	54.0	36.0
26.0	43.0	73.0
18.0	20.0	17.0
193.0	163.0	111.0
39.0	107.0	144.0
65.0	77.0	67.0
227.0	194.0	141.0
224.0	239.0	134.0
109.0	55.0	43.0
22.0	52.0	76.0
27.0	48.0	69.0
13.0	15.0	12.0
134.0	92.0	67.0
86.0	43.0	36.0
11.0	13.0	10.0
24.0	61.0	70.0
22.0	33.0	55.0
67.0	77.0	66.0
22.0	44.0	65.0
29.0	72.0	106.0
87.0	40.0	32.0
0.0	0.0	0.0
149.0	102.0	74.0
23.0	27.0	30.0
76.0	38.0	29.0
12.0	14.0	11.0
13.0	15.0	12.0
10.0	10.0	10.0
14.0	15.0	10.0
12.0	17.0	11.0
31.0	67.0	93.0
144.0	106.0	87.0
97.0	50.0	40.0
14.0	16.0	13.0
28.0	63.0	95.0
29.0	78.0	111.0
24.0	55.0	73.0
99.0	105.0	101.0
20.0	25.0	44.0
19.0	22.0	37.0
173.0	127.0	94.0
13.0	13.0	11.0
12.0	14.0	13.0
20.0	29.0	46.0
9.0	14.0	17.0
9.0	11.0	8.0
26.0	72.0	105.0
63.0	107.0	116.0
101.0	51.0	40.0
14.0	14.0	12.0
107.0	58.0	44.0
26.0	67.0	97.0
33.0	69.0	105.0
21.0	55.0	80.0
12.0	14.0	11.0
24.0	54.0	80.0
18.0	21.0	28.0
28.0	68.0	94.0
27.0	57.0	81.0
16.0	27.0	45.0
157.0	131.0	94.0
191.0	157.0	112.0
94.0	60.0	48.0
150.0	118.0	93.0
26.0	34.0	57.0
11.0	13.0	10.0
28.0	72.0	101.0
114.0	69.0	46.0
21.0	43.0	64.0
40.0	87.0	105.0
28.0	75.0	105.0
35.0	93.0	130.0
24.0	52.0	74.0
135.0	82.0	66.0
42.0	51.0	46.0
45.0	129.0	163.0
89.0	52.0	43.0
89.0	39.0	32.0
91.0	42.0	28.0
11.0	13.0	10.0
225.0	188.0	136.0
110.0	82.0	58.0
10.0	12.0	11.0
153.0	136.0	106.0
42.0	115.0	150.0
9.0	9.0	7.0
174.0	149.0	109.0
28.0	29.0	23.0
17.0	18.0	23.0
190.0	138.0	99.0
27.0	46.0	76.0
13.0	15.0	12.0
10.0	12.0	9.0
28.0	59.0	87.0
22.0	57.0	89.0
11.0	13.0	12.0
24.0	43.0	60.0
13.0	15.0	12.0
166.0	138.0	101.0
13.0	15.0	14.0
37.0	82.0	111.0
8.0	10.0	7.0
15.0	17.0	16.0
13.0	15.0	12.0
25.0	69.0	106.0
28.0	55.0	74.0
28.0	71.0	105.0
22.0	51.0	81.0
10.0	12.0	11.0
178.0	126.0	87.0
12.0	14.0	11.0
9.0	11.0	8.0
76.0	36.0	24.0
14.0	14.0	12.0
13.0	15.0	12.0
9.0	11.0	8.0
23.0	45.0	68.0
118.0	54.0	42.0
79.0	89.0	80.0
21.0	42.0	73.0
15.0	15.0	13.0
20.0	24.0	33.0
10.0	12.0	11.0
13.0	15.0	14.0
22.0	39.0	59.0
10.0	12.0	9.0
39.0	105.0	121.0
168.0	148.0	98.0
205.0	171.0	125.0
31.0	63.0	88.0
12.0	15.0	8.0
12.0	14.0	11.0
37.0	94.0	121.0
8.0	10.0	7.0
13.0	15.0	14.0
27.0	53.0	76.0
24.0	57.0	90.0
33.0	66.0	97.0
162.0	127.0	95.0
232.0	217.0	158.0
152.0	116.0	84.0
108.0	67.0	49.0
31.0	79.0	117.0
70.0	35.0	29.0
178.0	158.0	131.0
98.0	58.0	46.0
83.0	60.0	46.0
12.0	16.0	15.0
110.0	57.0	43.0
10.0	12.0	9.0
16.0	25.0	40.0
21.0	41.0	66.0
21.0	24.0	43.0
13.0	15.0	12.0
12.0	14.0	13.0
17.0	21.0	20.0
23.0	47.0	71.0
16.0	18.0	15.0
33.0	52.0	46.0
27.0	58.0	89.0
39.0	101.0	138.0
217.0	184.0	133.0
16.0	18.0	17.0
104.0	57.0	47.0
23.0	23.0	21.0
37.0	97.0	121.0
119.0	130.0	113.0
21.0	60.0	91.0
28.0	38.0	47.0
179.0	151.0	111.0
34.0	77.0	109.0
15.0	17.0	14.0
23.0	45.0	66.0
11.0	13.0	10.0
31.0	68.0	95.0
9.0	11.0	10.0
185.0	142.0	107.0
10.0	12.0	9.0
71.0	93.0	80.0
154.0	125.0	93.0
11.0	13.0	10.0
128.0	75.0	57.0
88.0	40.0	36.0
12.0	14.0	11.0
10.0	12.0	11.0
64.0	34.0	26.0
70.0	76.0	62.0
83.0	43.0	35.0
5.0	5.0	5.0
17.0	18.0	23.0
17.0	19.0	18.0
94.0	39.0	34.0
15.0	17.0	16.0
11.0	13.0	12.0
31.0	65.0	93.0
15.0	17.0	14.0
17.0	27.0	39.0
27.0	88.0	93.0
36.0	77.0	107.0
191.0	170.0	105.0
20.0	22.0	19.0
23.0	45.0	66.0
17.0	22.0	26.0
69.0	36.0	29.0
99.0	46.0	38.0
15.0	17.0	16.0
11.0	13.0	12.0
18.0	22.0	34.0
31.0	80.0	113.0
9.0	11.0	8.0
26.0	36.0	38.0
22.0	29.0	57.0
12.0	14.0	11.0
144.0	104.0	79.0
20.0	22.0	34.0
29.0	85.0	120.0
135.0	110.0	80.0
17.0	25.0	27.0
186.0	209.0	157.0
15.0	17.0	16.0
117.0	129.0	109.0
97.0	40.0	31.0
29.0	63.0	88.0
10.0	12.0	9.0
110.0	63.0	45.0
22.0	33.0	53.0
62.0	32.0	24.0
177.0	154.0	112.0
25.0	52.0	73.0
19.0	24.0	27.0
25.0	56.0	77.0
107.0	80.0	63.0
182.0	150.0	112.0
22.0	32.0	57.0
28.0	63.0	93.0
20.0	38.0	60.0
28.0	61.0	96.0
101.0	57.0	44.0
33.0	74.0	102.0
24.0	39.0	60.0
76.0	31.0	26.0
10.0	12.0	9.0
17.0	20.0	27.0
95.0	55.0	43.0
25.0	29.0	38.0
38.0	98.0	134.0
162.0	149.0	117.0
19.0	22.0	29.0
15.0	19.0	18.0
94.0	52.0	38.0
27.0	58.0	79.0
27.0	87.0	123.0
21.0	28.0	36.0
117.0	130.0	113.0
24.0	59.0	91.0
15.0	22.0	40.0
13.0	15.0	12.0
19.0	34.0	57.0
17.0	16.0	22.0
42.0	103.0	122.0
18.0	20.0	33.0
12.0	14.0	11.0
11.0	13.0	12.0
103.0	65.0	56.0
11.0	13.0	12.0
33.0	35.0	32.0
162.0	141.0	112.0
0.0	0.0	0.0
59.0	30.0	16.0
11.0	13.0	12.0
16.0	18.0	15.0
22.0	24.0	21.0
9.0	11.0	8.0
12.0	14.0	11.0
26.0	53.0	80.0
24.0	65.0	97.0
60.0	162.0	187.0
121.0	132.0	115.0
128.0	81.0	65.0
25.0	52.0	79.0
0.0	0.0	0.0
13.0	15.0	12.0
25.0	60.0	92.0
113.0	128.0	109.0
11.0	13.0	12.0
9.0	11.0	8.0
22.0	30.0	53.0
10.0	19.0	14.0
19.0	40.0	59.0
26.0	62.0	96.0
89.0	39.0	30.0
23.0	38.0	69.0
18.0	26.0	47.0
174.0	150.0	112.0
170.0	157.0	123.0
13.0	15.0	12.0
16.0	18.0	15.0
138.0	136.0	115.0
14.0	14.0	12.0
20.0	37.0	57.0
14.0	14.0	12.0
26.0	56.0	92.0
153.0	118.0	86.0
30.0	66.0	100.0
14.0	16.0	13.0
10.0	12.0	11.0
106.0	63.0	54.0
28.0	68.0	103.0
16.0	18.0	15.0
147.0	125.0	88.0
68.0	38.0	30.0
16.0	16.0	14.0
32.0	70.0	106.0
16.0	18.0	17.0
13.0	13.0	11.0
13.0	15.0	12.0
12.0	14.0	13.0
35.0	96.0	117.0
9.0	11.0	8.0
54.0	125.0	153.0
170.0	155.0	124.0
22.0	44.0	68.0
90.0	43.0	35.0
15.0	17.0	14.0
21.0	32.0	50.0
24.0	57.0	88.0
36.0	93.0	110.0
34.0	79.0	112.0
24.0	48.0	72.0
123.0	67.0	52.0
25.0	64.0	95.0
153.0	122.0	91.0
27.0	61.0	89.0
21.0	33.0	49.0
25.0	52.0	81.0
145.0	112.0	77.0
26.0	52.0	75.0
32.0	72.0	107.0
22.0	48.0	73.0
61.0	120.0	136.0
27.0	66.0	99.0
66.0	29.0	23.0
27.0	42.0	45.0
24.0	43.0	60.0
30.0	84.0	108.0
164.0	113.0	82.0
141.0	97.0	70.0
173.0	125.0	89.0
18.0	20.0	33.0
12.0	14.0	11.0
12.0	17.0	11.0
10.0	12.0	11.0
40.0	62.0	60.0
10.0	12.0	11.0
19.0	34.0	53.0
12.0	14.0	13.0
25.0	45.0	72.0
10.0	12.0	9.0
42.0	101.0	131.0
14.0	16.0	13.0
34.0	73.0	104.0
39.0	80.0	98.0
101.0	44.0	33.0
12.0	14.0	9.0
24.0	60.0	94.0
29.0	73.0	100.0
224.0	240.0	141.0
169.0	120.0	88.0
35.0	60.0	80.0
143.0	87.0	70.0
91.0	101.0	93.0
130.0	113.0	95.0
15.0	15.0	13.0
19.0	23.0	35.0
78.0	88.0	77.0
22.0	53.0	81.0
116.0	82.0	57.0
10.0	12.0	11.0
27.0	58.0	79.0
16.0	18.0	15.0
27.0	49.0	72.0
220.0	185.0	131.0
119.0	130.0	113.0
10.0	12.0	9.0
24.0	45.0	66.0
11.0	13.0	10.0
13.0	15.0	14.0
12.0	14.0	11.0
21.0	36.0	57.0
148.0	135.0	100.0
23.0	44.0	65.0
20.0	40.0	64.0
14.0	16.0	13.0
13.0	13.0	11.0
9.0	11.0	10.0
48.0	58.0	47.0
224.0	187.0	134.0
26.0	69.0	103.0
85.0	99.0	100.0
20.0	33.0	50.0
24.0	54.0	78.0
16.0	16.0	18.0
5.0	5.0	5.0
86.0	31.0	24.0
14.0	16.0	13.0
54.0	109.0	130.0
26.0	58.0	83.0
13.0	15.0	14.0
24.0	53.0	83.0
47.0	93.0	90.0
32.0	49.0	69.0
34.0	114.0	141.0
17.0	21.0	33.0
18.0	24.0	38.0
154.0	124.0	96.0
186.0	206.0	181.0
100.0	62.0	49.0
124.0	117.0	91.0
29.0	29.0	27.0
60.0	77.0	84.0
65.0	133.0	154.0
148.0	118.0	80.0
119.0	131.0	111.0
27.0	33.0	55.0
11.0	19.0	21.0
151.0	95.0	70.0
26.0	54.0	76.0
29.0	68.0	101.0
23.0	30.0	49.0
121.0	116.0	94.0
12.0	14.0	13.0
148.0	111.0	84.0
12.0	14.0	13.0
20.0	36.0	59.0
14.0	14.0	12.0
49.0	85.0	97.0
28.0	61.0	96.0
25.0	25.0	23.0
127.0	128.0	112.0
19.0	19.0	29.0
10.0	12.0	9.0
14.0	21.0	31.0
38.0	85.0	113.0
16.0	16.0	14.0
201.0	171.0	101.0
149.0	111.0	88.0
9.0	11.0	8.0
82.0	33.0	28.0
24.0	46.0	70.0
23.0	29.0	45.0
35.0	68.0	99.0
48.0	110.0	131.0
55.0	65.0	57.0
78.0	38.0	30.0
25.0	51.0	86.0
20.0	35.0	56.0
12.0	14.0	11.0
17.0	17.0	15.0
71.0	41.0	33.0
26.0	46.0	71.0
13.0	15.0	12.0
182.0	154.0	115.0
10.0	12.0	9.0
13.0	13.0	11.0
26.0	69.0	104.0
63.0	30.0	25.0
21.0	37.0	53.0
87.0	38.0	33.0
10.0	12.0	9.0
58.0	148.0	175.0
117.0	128.0	111.0
64.0	98.0	99.0
83.0	78.0	75.0
20.0	50.0	74.0
87.0	52.0	30.0
12.0	14.0	11.0
0.0	0.0	0.0
101.0	79.0	66.0
24.0	60.0	94.0
116.0	129.0	111.0
36.0	83.0	99.0
15.0	14.0	12.0
45.0	102.0	132.0
153.0	129.0	95.0
80.0	40.0	28.0
13.0	13.0	11.0
161.0	128.0	85.0
179.0	163.0	129.0
26.0	62.0	98.0
13.0	15.0	14.0
14.0	16.0	13.0
129.0	72.0	63.0
63.0	30.0	25.0
54.0	64.0	63.0
26.0	37.0	33.0
29.0	62.0	95.0
28.0	74.0	110.0
81.0	36.0	30.0
210.0	187.0	111.0
179.0	129.0	94.0
122.0	134.0	112.0
32.0	80.0	116.0
9.0	11.0	8.0
42.0	89.0	117.0
41.0	102.0	131.0
10.0	12.0	9.0
27.0	57.0	85.0
20.0	23.0	38.0
147.0	96.0	69.0
18.0	20.0	17.0
13.0	13.0	11.0
56.0	26.0	24.0
95.0	59.0	37.0
12.0	14.0	11.0
10.0	12.0	9.0
24.0	61.0	88.0
31.0	102.0	130.0
25.0	59.0	84.0
9.0	11.0	10.0
13.0	15.0	12.0
23.0	47.0	73.0
11.0	13.0	12.0
188.0	155.0	112.0
191.0	142.0	99.0
27.0	69.0	94.0
9.0	11.0	10.0
12.0	14.0	11.0
18.0	23.0	26.0
17.0	17.0	15.0
12.0	14.0	11.0
22.0	24.0	21.0
179.0	151.0	114.0
23.0	53.0	79.0
23.0	53.0	87.0
74.0	37.0	28.0
134.0	90.0	65.0
153.0	131.0	92.0
168.0	122.0	89.0
27.0	63.0	95.0
26.0	63.0	90.0
180.0	137.0	102.0
43.0	124.0	145.0
14.0	14.0	12.0
12.0	14.0	13.0
98.0	44.0	34.0
213.0	180.0	127.0
31.0	85.0	123.0
32.0	69.0	96.0
30.0	63.0	94.0
166.0	161.0	141.0
13.0	15.0	12.0
14.0	14.0	12.0
79.0	39.0	31.0
80.0	40.0	30.0
10.0	12.0	11.0
12.0	13.0	8.0
186.0	163.0	121.0
10.0	12.0	9.0
103.0	117.0	102.0
80.0	35.0	29.0
42.0	123.0	150.0
13.0	21.0	32.0
12.0	16.0	15.0
160.0	111.0	79.0
27.0	56.0	90.0
11.0	17.0	13.0
75.0	34.0	28.0
10.0	12.0	11.0
130.0	99.0	81.0
27.0	62.0	94.0
23.0	67.0	104.0
28.0	59.0	87.0
33.0	83.0	116.0
16.0	18.0	17.0
22.0	34.0	60.0
141.0	86.0	56.0
25.0	78.0	110.0
31.0	77.0	100.0
12.0	14.0	11.0
24.0	35.0	57.0
100.0	83.0	55.0
15.0	17.0	16.0
19.0	21.0	20.0
26.0	26.0	24.0
21.0	33.0	49.0
24.0	44.0	77.0
35.0	40.0	36.0
101.0	51.0	40.0
42.0	88.0	112.0
116.0	129.0	111.0
156.0	135.0	104.0
25.0	27.0	22.0
32.0	49.0	69.0
51.0	115.0	140.0
22.0	49.0	76.0
11.0	13.0	10.0
6.0	6.0	6.0
23.0	56.0	87.0
9.0	11.0	10.0
12.0	22.0	24.0
8.0	10.0	7.0
12.0	14.0	11.0
90.0	44.0	31.0
39.0	119.0	146.0
137.0	105.0	82.0
144.0	88.0	65.0
186.0	209.0	183.0
11.0	13.0	12.0
27.0	83.0	116.0
71.0	30.0	26.0
26.0	47.0	78.0
191.0	163.0	124.0
21.0	45.0	71.0
21.0	43.0	64.0
91.0	36.0	31.0
73.0	35.0	26.0
89.0	41.0	31.0
159.0	100.0	68.0
224.0	242.0	220.0
117.0	128.0	111.0
31.0	87.0	124.0
147.0	107.0	82.0
30.0	65.0	95.0
51.0	79.0	83.0
23.0	37.0	63.0
116.0	127.0	110.0
38.0	72.0	97.0
9.0	13.0	12.0
28.0	62.0	99.0
168.0	114.0	86.0
11.0	13.0	10.0
10.0	12.0	11.0
19.0	43.0	71.0
14.0	19.0	15.0
12.0	14.0	11.0
14.0	16.0	15.0
14.0	14.0	12.0
20.0	23.0	28.0
26.0	28.0	25.0
16.0	18.0	15.0
22.0	46.0	70.0
32.0	70.0	107.0
14.0	16.0	15.0
21.0	29.0	48.0
18.0	42.0	52.0
13.0	13.0	11.0
31.0	64.0	71.0
94.0	35.0	29.0
12.0	14.0	11.0
135.0	85.0	60.0
115.0	56.0	40.0
35.0	54.0	86.0
79.0	36.0	30.0
212.0	191.0	136.0
89.0	38.0	34.0
25.0	40.0	69.0
8.0	10.0	7.0
137.0	154.0	138.0
78.0	35.0	29.0
13.0	15.0	14.0
184.0	131.0	99.0
22.0	46.0	74.0
167.0	185.0	163.0
18.0	25.0	43.0
51.0	102.0	129.0
134.0	109.0	78.0
29.0	56.0	85.0
31.0	100.0	131.0
20.0	39.0	43.0
205.0	171.0	125.0
22.0	26.0	38.0
25.0	42.0	68.0
200.0	154.0	105.0
20.0	31.0	53.0
225.0	200.0	144.0
16.0	19.0	26.0
25.0	51.0	74.0
26.0	56.0	80.0
38.0	108.0	133.0
23.0	29.0	45.0
32.0	60.0	84.0
0.0	0.0	0.0
0.0	0.0	0.0
74.0	33.0	27.0
10.0	12.0	11.0
30.0	77.0	107.0
18.0	25.0	35.0
14.0	16.0	13.0
22.0	43.0	70.0
140.0	95.0	64.0
193.0	146.0	104.0
56.0	99.0	116.0
115.0	128.0	111.0
23.0	34.0	52.0
34.0	80.0	114.0
21.0	29.0	50.0
22.0	24.0	21.0
26.0	66.0	101.0
189.0	172.0	129.0
36.0	60.0	70.0
29.0	72.0	106.0
33.0	109.0	143.0
11.0	13.0	10.0
163.0	111.0	72.0
29.0	66.0	95.0
17.0	19.0	18.0
31.0	70.0	103.0
106.0	49.0	40.0
64.0	37.0	28.0
13.0	13.0	11.0
36.0	51.0	56.0
197.0	189.0	143.0
24.0	39.0	60.0
10.0	12.0	11.0
80.0	48.0	35.0
10.0	12.0	9.0
26.0	56.0	80.0
14.0	14.0	12.0
0.0	0.0	0.0
34.0	92.0	106.0
12.0	14.0	13.0
43.0	78.0	108.0
65.0	30.0	26.0
19.0	40.0	61.0
95.0	59.0	47.0
170.0	135.0	107.0
23.0	26.0	45.0
14.0	16.0	13.0
170.0	130.0	95.0
33.0	69.0	95.0
13.0	15.0	12.0
10.0	12.0	11.0
59.0	106.0	132.0
221.0	190.0	143.0
100.0	46.0	36.0
224.0	235.0	157.0
37.0	117.0	144.0
9.0	11.0	8.0
25.0	55.0	83.0
152.0	107.0	78.0
122.0	133.0	116.0
12.0	14.0	11.0
171.0	123.0	87.0
121.0	132.0	115.0
14.0	14.0	12.0
12.0	14.0	11.0
10.0	12.0	9.0
22.0	52.0	86.0
27.0	61.0	88.0
161.0	114.0	84.0
92.0	42.0	33.0
10.0	15.0	9.0
16.0	18.0	30.0
21.0	24.0	39.0
122.0	134.0	114.0
27.0	60.0	93.0
143.0	127.0	101.0
138.0	96.0	71.0
103.0	49.0	37.0
171.0	123.0	87.0
22.0	49.0	76.0
13.0	17.0	16.0
26.0	60.0	87.0
151.0	113.0	92.0
12.0	14.0	13.0
34.0	65.0	83.0
24.0	36.0	62.0
64.0	87.0	81.0
229.0	193.0	141.0
171.0	146.0	116.0
23.0	45.0	68.0
22.0	40.0	64.0
23.0	41.0	55.0
24.0	42.0	62.0
11.0	13.0	10.0
18.0	41.0	47.0
24.0	46.0	69.0
47.0	112.0	142.0
33.0	74.0	106.0
18.0	38.0	62.0
156.0	117.0	88.0
72.0	35.0	27.0
26.0	50.0	76.0
143.0	87.0	60.0
11.0	13.0	12.0
112.0	123.0	106.0
78.0	35.0	29.0
195.0	181.0	144.0
12.0	14.0	11.0
22.0	52.0	76.0
20.0	50.0	78.0
